id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;boost_value
193;https://twitter.com/Sandy230869012/statuses/1576934992638115841;Sandy230869012;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;14514;344;415;1,927710843
194;https://twitter.com/AcehSelatanSatu/statuses/1576934855224725504;AcehSelatanSatu;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;93457;6068;16639;0,048079812
195;https://twitter.com/8de2e446106443f/statuses/1576934397143814145;8de2e446106443f;min mau tanya apakah penumpang tidak boleh membaca whasupp di dalam mobil hanya baca wa bukan nelpon dgn alasan sopir merasa risih jaklingko  ;Twitter for Android;0;0;in;reply;55;33;11;0
196;https://twitter.com/randhilicious/statuses/1576929958957441024;randhilicious;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;14;8;in;reply;11224;369;762;2,887139108
197;https://twitter.com/8makes1kings/statuses/1576915673367732225;8makes1kings;waktu itu uangkarena beli kartu jaklingko di mesin kan ya uang udah masuk tp kartu ga keluar smpe skrng gada jwban dr pihak sana nyajg uang pls ;Twitter for Android;0;0;in;original;11291;456;464;0
198;https://twitter.com/komorebpi/statuses/1576913174342774785;komorebpi;halo saya tuh terbantu banget dengan adanya transjakarta dll tapi boleh minta tolong nggak untuk aplikasi tijenya diperbaiki kok ada bus yang nggak terintegrasi nggak bisa scan dan qr nya juga gabisa discan aplikasi jaklingko juga pembayarannya ngga bisa discan ;Twitter for Android;0;0;in;original;235;128;6;0
199;https://twitter.com/nonaferli/statuses/1576892225656881153;nonaferli;angkot bekasi kapan yaa dijadiin kaya jaklingko biar nggak ngetem lama kaya gini lapeeer woiii ;Twitter for Android;0;0;in;original;23677;111;290;0
200;https://twitter.com/diekatcse/statuses/1576888152546938882;diekatcse;halte tj terdekat dari pejaten barat untuk bikin jaklingko dimana ya min ;Twitter for Android;0;0;in;original;18;60;3;0
201;https://twitter.com/Pufflyns/statuses/1576876340330258433;Pufflyns;ih creepy bngt ada bapakbapak bawa motor klaksonklakson trs berhenti ga jauh dri plang smbil nengok terus ke aku pdhl lg nunggu jaklingko mana mukanya mesum asli g kenal ;Twitter for Android;0;0;in;original;21295;1168;1174;0
202;https://twitter.com/serajakeu/statuses/1576875346397655040;serajakeu;beli jaklingko di shopee bsa gak sih sumpah gue udah cape bgt naik angkot biasa boros coy ;Twitter for Android;0;0;in;original;29866;942;543;0
203;https://twitter.com/rianaaffff23/statuses/1576873616251047936;rianaaffff23;halo min  boleh info isi ulang kartu jaklingko dmn aja ya ;Twitter for iPhone;0;0;in;original;477;99;71;0
204;https://twitter.com/Kelabumeicyn/statuses/1576845019193151488;Kelabumeicyn;siang  ka saya mau tanya dong td saya beli kartu jaklingko yg udah sama isinya sekarang saldonya cuma rb ya saya kira kalau beli kartu jak baru isinya masih rb oh iya saya belinya di halte pinang ranti ;Twitter for Android;0;0;in;original;3003;220;130;0
205;https://twitter.com/MistianiChen/statuses/1576834937306550272;MistianiChen;harus biar transportasi di bandung bisa kaya di jakarta supir juragan angkot dirangkul diajak berunding jdlah angkot sprt jaklingko gue lihat reply quote soal jaklingko programnya anies bnyk yg bilang puas ada jg yg sampai mention gub jabar kpn bandung kaya gini ;Twitter for Android;0;2;in;retweet;6825;806;1040;0,192307692
206;https://twitter.com/Moltopewangii/statuses/1576834881681641473;Moltopewangii;jaklingko ato angkot yg rp  itu nderrr ;Twitter for Android;0;0;in;reply;2824;298;467;0
207;https://twitter.com/ayscream__/statuses/1576834742171078659;ayscream__;naik angkot jaklingko gratooossss ;Twitter for Android;0;0;in;reply;26460;158;67;0
208;https://twitter.com/urmoonlitee/statuses/1576823276738793472;urmoonlitee;min mau tanya dr st tanah abang ke ps senen naik apa yah saya gapunya kartu jaklingko apa bisa pake flazz ;Twitter for iPhone;0;0;in;original;604;77;15;0
209;https://twitter.com/givanet81/statuses/1576821711504175104;givanet81;di era anies kalau pergi ke jakarta kendaraan pribadi cuma sampai stasiun selebihnya angkutan umum dari krl mrt busway dan jaklingko semua sudah terintegrasi sangat murah bahkan jaklinypun gratis tap rp  ;Twitter for Android;2;0;in;reply;13984;502;159;1,257861635
210;https://twitter.com/hanifah_lissa/statuses/1576817786017308672;hanifah_lissa;ngaco liat birokrasinya sudah serba online sekarang liat aplikasi jaki jaklingko gratis tuh naik angkot keliling jakarta sampai muntah taman taman makin keren gitu gitu aja gimana ;Twitter Web App;3;0;in;reply;1540;15;27;11,11111111
211;https://twitter.com/randhilicious/statuses/1576816158480924672;randhilicious;gue ngecek quote reply warga dki pguna jaklingko mayoritas mreka puas dgn konsep integrasi transportasi ala pa anies itu trmsk gue yg pke jaklingko dri  yg terasa itu pmbnahan di angkotnya yg ga lg ngetem rute jg nambah trus lihat real aja bukan ktnya jkwer pekok  ;Twitter for Android;0;0;in;reply;11224;369;762;0
212;https://twitter.com/kalender1112/statuses/1576811260779241472;kalender1112;tolong semua driver angkot jaklingko yang ada di terminal kalideres diajarin atitude melayani yang sopan dan baiksering banget drivernya nyolot kalo salah posisi naik angkotnyaudah tau parkirnya juga ngacakapalagi pas minta kartusenyum enggangegas iya ;Twitter for iPhone;0;0;in;original;4;2;0;0
213;https://twitter.com/randhilicious/statuses/1576803213273333760;randhilicious;gue lihat reply quote soal konsep integrasi jaklingko besutan pa anies bnyk netizen warga luar dki yg brtanya ngarep kpn transportasi kota ku bisa sprt jkt jwbnnya yaa ini kalo gue mah dari  jd pguna jaklingko overall puas yg ga puas cm jkwer akut pekok aja  ;Twitter for Android;1;0;in;reply;11224;369;762;0,131233596
214;https://twitter.com/randhilicious/statuses/1576801842633527296;randhilicious;iya sih soalnya gue lihat reply quote twit soal konsep integrasi jaklingko besutan pa anies bnyk netizen asal bandung sby yg ngarep kapan transportasi kota ku bisa sprt jakarta itu aja deh realnya ga usah denger katanya jkwer pekok udik yg lg stress minyak mahal  ;Twitter for Android;2;0;in;reply;11224;369;762;0,262467192
215;https://twitter.com/Dindaikrima308/statuses/1576798463010148352;Dindaikrima308;siang kak kalau mau beli kartu jaklingko dimana ya kebanyakan vending machine di halte tj kehabisan stok kartu thanks ;Twitter for Android;0;0;in;original;11;32;1;0
216;https://twitter.com/MistianiChen/statuses/1576795725693743104;MistianiChen;jwban utk netizen bdg sby yg harap kpn trnsportasi kotaku bs sprt jkt gue sbg pguna jaklingko sjk  so far puas dgn prgram pa anies ini angkot ga ngetem gratis skrg ada apps tiket intermoda jaklingko klo kt jkwer akut pekok pa anies ga bs apa mreka lg teler aja  ;Twitter for Android;0;1;in;retweet;6825;806;1040;0,096153846
217;https://twitter.com/randhilicious/statuses/1576793577514225665;randhilicious;lg nunggu gebrakan pemprov dki skrg agar rangkul metromini kopami jaya gabung ke jaklingko jd bus minitrans dlu klo mau mampir ke rmh keponakan yg di bekasi dr term grogol naik mayasari patas sambil nunggu suka lihat bis kopami mumpung pak gub tinggal  minggu lg nih  ;Twitter for Android;0;0;in;original;11224;369;762;0
218;https://twitter.com/kipanyadap/statuses/1576793001426178048;kipanyadap;angin segar buat warga bandung sby dan mungkin kota lain yg brharap kapan transportasi kota ku bisa sprt jakarta di jkt sndiri mayoritas pguna transportasi publik trbantu puas sih dgn adanya modelan angkot antingetem mikrotrans jaklingko besutan pa anies hehe ;Twitter for Android;0;1;in;retweet;3904;557;136;0,735294118
219;https://twitter.com/randhilicious/statuses/1576790682236162048;randhilicious;angin segar buat warga bandung sby dan mungkin kota lain yg brharap kapan transportasi kota ku bisa sprt jakarta di jkt sndiri mayoritas pguna transportasi publik trbantu puas sih dgn adanya modelan angkot antingetem mikrotrans jaklingko besutan pa anies hehe ;Twitter for Android;1;1;in;reply;11224;369;762;0,262467192
220;https://twitter.com/vavannyvan/statuses/1576790342363680769;vavannyvan;pak tolong diedukasi supir jaklingko suka marah gak jelas dan suka kebutan dengan alasan gaji kecil dan sebagai penumpang hanya naik gratis terutama supir jaklingko  jak ;Twitter for iPhone;4;0;in;original;17014;166;326;1,226993865
221;https://twitter.com/randhilicious/statuses/1576787438676381696;randhilicious;angin segar buat netizen bandung sby yg brharap agar transportasi di kota mereka bisa sprt jakarta yg jaman pa anies bisa benahi angkot ngetem mjd mini shuttle terintegrasi transportasi massal yaitu jaklingko  ;Twitter for Android;2;0;in;reply;11224;369;762;0,262467192
222;https://twitter.com/randhilicious/statuses/1576787021061709825;randhilicious;jwban utk netizen bdg sby yg harap kpn trnsportasi kotaku bs sprt jkt gue sbg pguna jaklingko sjk  so far puas dgn prgram pa anies ini angkot ga ngetem gratis skrg ada apps tiket intermoda jaklingko klo kt jkwer akut pekok pa anies ga bs apa mreka lg teler aja  ;Twitter for Android;11;1;in;reply;11224;369;762;1,57480315
223;https://twitter.com/randhilicious/statuses/1576786450343145473;randhilicious;jwban utk netizen bdg sby yg harap kpn trnsportasi kotaku bs sprt jkt gue sbg pguna jaklingko sjk  so far puas dgn prgram pa anies ini angkot ga ngetem gratis skrg ada apps tiket intermoda jaklingko klo kt jkwer akut pekok pa anies ga bs apa mreka lg sakaw sih  ;Twitter for Android;3;0;in;reply;11224;369;762;0,393700787
224;https://twitter.com/randhilicious/statuses/1576784928855166977;randhilicious;gue liat twit soal jaklingko konsep angkot antingetem jkt ala pa anies bnyk netizen bandung sby yg ngarep kpn trnsportasi bdg sby bisa sprt jkt ini jwbannya sih gue sbg pguna jaklingko sjk  puas bnget klo ktnya jkwer akut bloon dia ga bs apa mreka cm halu aja  ;Twitter for Android;4;1;in;reply;11224;369;762;0,656167979
225;https://twitter.com/PT_Transjakarta/statuses/1576777601611624449;PT_Transjakarta;halo kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard  ;TweetDeck;1;0;in;reply;420083;23;478545;0,000208967
226;https://twitter.com/Maulana00226002/statuses/1576773718248132608;Maulana00226002;harus biar transportasi di bandung bisa kaya di jakarta supir juragan angkot dirangkul diajak berunding jdlah angkot sprt jaklingko gue lihat reply quote soal jaklingko programnya anies bnyk yg bilang puas ada jg yg sampai mention gub jabar kpn bandung kaya gini ;Twitter for Android;0;2;in;retweet;8649;1421;473;0,422832981
227;https://twitter.com/ahmdlathief/statuses/1576771231948292096;ahmdlathief;astagaa udah bagus dijakarta  periode lagi jaklingko bisa ambyar ini gadilanjutin ;Twitter for iPhone;0;0;in;reply;9164;602;391;0
228;https://twitter.com/PT_Transjakarta/statuses/1576762697127202816;PT_Transjakarta;hai kak apabila ingin menggunakan layanan mikrotrans jaklingko silakan menggunakan kartu berlogo jaklingko saat ini dengan tarif rp  ;TweetDeck;0;0;in;reply;420083;23;478545;0
229;https://twitter.com/ervansinambela1/statuses/1576741104783101952;ervansinambela1;tinjau jaklingko aja bos ;Twitter for Android;0;0;in;reply;2835;270;15;0
230;https://twitter.com/za_Q_/statuses/1576740893641838594;za_Q_;kenapa angkot jaklingko  harus muterin jalan dewi sartika sih  padahal ga ada penumpang yg naikturun juga malah nambah macet nambah lama ;Twitter for Android;0;0;in;original;1251;140;9;0
231;https://twitter.com/thanialundy/statuses/1576716528044904448;thanialundy;dear  barusan naik jaklingko driver mengemudi ngebut dan ugalan saat saya berhenti pun belum full turun mobil sudah jalan hampir saya jatuh kejadian jam  di daerah greenvile kode jaklingko kmj ;Twitter Web App;0;0;in;original;1906;65;47;0
232;https://twitter.com/PT_Transjakarta/statuses/1576716200503283712;PT_Transjakarta;pagi kak saat ini telah tersedia tob di bus rute tersebut untuk pembayaran bisa menggunakan etiket silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash  brizzi dan jakcard terima kasih  ;TweetDeck;0;0;in;reply;420083;23;478545;0
233;https://twitter.com/detailyy/statuses/1576715535236370433;detailyy;angkot jaklingko itu bisa bayar cash atau bisa pake kartu flazz gak sih gue gaada kartunya anjirr mau beli juga makenya cuman sekali ;Twitter for Android;0;0;in;original;12049;375;309;0
234;https://twitter.com/randhilicious/statuses/1576614134283923457;randhilicious;harus biar transportasi di bandung bisa kaya di jakarta supir juragan angkot dirangkul diajak berunding jdlah angkot sprt jaklingko gue lihat reply quote soal jaklingko programnya anies bnyk yg bilang puas ada jg yg sampai mention gub jabar kpn bandung kaya gini ;Twitter for Android;7;2;in;reply;11224;369;762;1,181102362
235;https://twitter.com/Cruelalwyn/statuses/1576587964401872897;Cruelalwyn;ga abis fikir minjem duit katanya buat ngasi ortu ternyata buat dugem lah situ maen pake mobil masa minjem ke aku yg kemana naik angkot jaklingko ;Twitter for Android;0;0;in;original;17457;2391;7562;0
236;https://twitter.com/veronika_evi/statuses/1576519413074776064;veronika_evi;info nya untuk terminal yg msh jual kartu jaklingko dimana ya ;Twitter for Android;0;0;in;reply;285;47;23;0
237;https://twitter.com/yeorinsajalah/statuses/1576508595352801280;yeorinsajalah;lu tau ga sih ra bahkan ada yg bilang kalo mereka dapet free tiket pake jaklingko atau apalah itu namanya ;Twitter for Android;0;0;in;reply;49987;697;416;0
238;https://twitter.com/dpriambo/statuses/1576487248199307264;dpriambo;halo mikrotrans jak  tidak bisa di tracking melalui aplikasi jaklingko yah ;Twitter for Android;0;0;in;original;1265;243;36;0
239;https://twitter.com/nakpumut/statuses/1576483116897931265;nakpumut;dalam demokrasi ga jelas ini yg penting menang dulu baru nanti jalankan ide jakarta sekarang lumayan bagus ada jaklingko dll transport umum oke indonesia itu kuncinya di jateng dan jatim ;Twitter for iPhone;0;7;in;retweet;213;6;0;0
240;https://twitter.com/damarjati_dimas/statuses/1576470746309701633;damarjati_dimas;jadi sebenarnya jaklingko sudah ada designya tinggal dilanjutkan kalo pun ahok yg menang jd gubernur jakarta sudah pasti rencana ini dpt dieksekusi lbh baik lagi apalagi yg buat design mrt dan lrt sdh disesuaikan agar terhubung dgn transjakarta ;Twitter for iPhone;0;0;in;reply;7922;313;104;0
241;https://twitter.com/overloadstare/statuses/1576462040235143168;overloadstare;dalam demokrasi ga jelas ini yg penting menang dulu baru nanti jalankan ide jakarta sekarang lumayan bagus ada jaklingko dll transport umum oke indonesia itu kuncinya di jateng dan jatim ;Twitter for iPhone;0;7;in;retweet;533;399;13;53,84615385
242;https://twitter.com/submeridian/statuses/1576461001570254848;submeridian;dalam demokrasi ga jelas ini yg penting menang dulu baru nanti jalankan ide jakarta sekarang lumayan bagus ada jaklingko dll transport umum oke indonesia itu kuncinya di jateng dan jatim ;Twitter for iPhone;0;7;in;retweet;36524;412;320;2,1875
243;https://twitter.com/Ja97040439/statuses/1576431543286870018;Ja97040439;mohon agar kiranya masukan dari saya untuk segera ditanggapi terima kasih transjakarta jaklingko kinilebihbaik pemprovdkijakarta ;Twitter Web App;0;0;in;reply;13;17;0;0
244;https://twitter.com/PT_Transjakarta/statuses/1576420633504018432;PT_Transjakarta;siang kak silakan menghubungi pt jaklingko indonesia untuk kendala yang dialami pada aplikasi jaklingko melalui pesan whatsapp  terima kasih  ;TweetDeck;0;0;in;reply;420083;23;478545;0
245;https://twitter.com/keyyynine/statuses/1576412753060712449;keyyynine;ga pke jaklingko kalo ga beberapa emoney yg bisa kek emoney mandiri bisa ;Twitter for Android;1;0;in;reply;30151;1628;1784;0,056053812
246;https://twitter.com/tanyakanrl/statuses/1576407880844324864;tanyakanrl;guys beli kartu jaklingko di halte transjakartaa itu ada semua gak yaa ;Twitter for Mac;0;0;in;original;461361;12844;461519;0
247;https://twitter.com/CoklatGlitter/statuses/1576407371458711552;CoklatGlitter;numpang tanya klo jaklingko tap kartu nya pake tarif ngga sii ;Twitter for Android;0;0;in;reply;8181;443;414;0
248;https://twitter.com/tanyakanrl/statuses/1576406622548918272;tanyakanrl;angkot jaklingko bisa pake tunai gak ;Twitter for Mac;1;0;in;original;461361;12844;461519;0,000216676
249;https://twitter.com/KyuRin132/statuses/1576372604403093504;KyuRin132;dalam demokrasi ga jelas ini yg penting menang dulu baru nanti jalankan ide jakarta sekarang lumayan bagus ada jaklingko dll transport umum oke indonesia itu kuncinya di jateng dan jatim ;Twitter Web App;0;7;in;retweet;51131;624;113;6,194690265
250;https://twitter.com/Febbbbriya/statuses/1576356448044744704;Febbbbriya;saya ngerasain banget bang gimana likaliku jaklingko berkembang udah mana angkot sekarang ber ac ;Twitter for Android;0;0;in;reply;9595;753;276;0
251;https://twitter.com/hijrahajie/statuses/1576337707713777664;hijrahajie;belajar lah dr jaklingko pengusaha angkotnya diikutsertakan supirnya digaji tiap bulan armadanya disubsidi perawatannya jd pengusaha kagak buntung penumpang senang ;Twitter for Android;0;0;in;reply;38501;749;501;0
252;https://twitter.com/BNI/statuses/1576286707950833665;BNI;hai kak maaf ya kak untuk bni tapcash jaklingko yang kakak maksud seperti apa ya kak kakak bisa infokan secara detail mengenai kendala yang kakak alami ya tks fino ;BNI Socmed Customer Care;0;0;in;reply;307330;15703;1255602;0
253;https://twitter.com/ApatisRakyat/statuses/1576256708342534145;ApatisRakyat;hi nin apakah kartu jaklingko sudah tersedia mohon info di haltelokasi mana saya bisa beli tks ;Twitter for Android;0;0;in;reply;2031;295;15;0
254;https://twitter.com/sisilajadahh/statuses/1576253124729221121;sisilajadahh;banyak tj sama jaklingko ke kemayoran tdi ;Twitter for Android;0;0;in;reply;6641;341;636;0
255;https://twitter.com/zhafara88/statuses/1576252116477575170;zhafara88;dalam demokrasi ga jelas ini yg penting menang dulu baru nanti jalankan ide jakarta sekarang lumayan bagus ada jaklingko dll transport umum oke indonesia itu kuncinya di jateng dan jatim ;Twitter for Android;212;7;in;reply;13835;388;286;76,57342657
256;https://twitter.com/Rizqip01/statuses/1576249008322129921;Rizqip01;kakau dirasa sudah cukup apa yang perlu ditambah toh ada jaklingko pernah naikatau hanya tau busway ;Twitter for Android;0;0;in;reply;5993;325;31;0
257;https://twitter.com/scuttlethanks/statuses/1576245830448578560;scuttlethanks;maaf pak sebelumnya itu kenapa angkot jaklingko padahal udah di stopin tapi gak berhenti malah terus jalan padahal posisinya ada ibu yang lagi gendong anak sambil nuntun anak sekolah mentang cuman bayar pake card  sombong bener gamau diberhentiin penumpang ;Twitter for Android;0;0;in;reply;9592;350;357;0
258;https://twitter.com/damarjati_dimas/statuses/1576237577442451456;damarjati_dimas;program unggulan ok otrip atau sekarang dikenal jaklingko sendiri sudah memiliki design awal di jaman ahok jokowi dan ahok berusaha mengintegritaskan transportasi publik dr bus mrt hingga lrt angkot jg sebelumnya sudah diajak kerjasama di jaman ahok ;Twitter for iPhone;0;0;in;reply;7922;313;104;0
259;https://twitter.com/_bigwinforever/statuses/1576234464522698752;_bigwinforever;pengen beli kartu jaklingko ;Twitter for Android;0;0;in;original;82119;5000;1772;0
260;https://twitter.com/itsMJsteff/statuses/1576232641178701825;itsMJsteff;tpi krn dilapangan juga seringnya ga dibolehin tap selain kartu berlogo jaklingko better kamu beli aja kartu berlogo jaklingko di halte busway yg tersedia vending machine agak susah memang krn stoknya habis terus tapi klo km sekitar jakbar cek halte indosiar yaa ;Twitter for Android;0;0;in;reply;758;43;6;0
261;https://twitter.com/itsMJsteff/statuses/1576232270406422528;itsMJsteff;hi kak bj bj yahh buat akses mikrotransjaklingko infonya sih udah bisa pake emoneytapcash ga berlogo jaklingko ;Twitter for Android;0;0;in;reply;758;43;6;0
262;https://twitter.com/AhmadHartawan17/statuses/1576230560871354368;AhmadHartawan17;kalo anis presiden bisa jadi angkutan umum gratis kek jaklingkobbm murah sembako murah karena sifat nya anis mengutamakan kesejahteraan warga nya dah proven ;Twitter for Android;0;0;in;reply;305;59;1;0
263;https://twitter.com/alhabib_rexa/statuses/1576227395253997569;alhabib_rexa;komo mun jaklingko diterapkan di bandung ;Twitter for Android;0;0;in;reply;2343;379;95;0
264;https://twitter.com/ireneoline/statuses/1576227362630688769;ireneoline;jaklingko  terakhir dari harbun jamberapa ;Twitter for Android;0;0;in;original;3153;178;244;0
265;https://twitter.com/bocahkakung22/statuses/1576224799604764672;bocahkakung22;ke depan ini kota kota yang ada bus trans nya ini perlu ada sistem mikrotrans dan jaklingko seperti jakarta jadi angkot angkot ini terakomodir dan bisa jadi feeder bus trans ;Twitter for Android;2;0;in;reply;6802;432;152;1,315789474
266;https://twitter.com/arieen88/statuses/1576215150801342465;arieen88;ya gaji supirnya kek jaklingko ;Twitter for Android;0;1;in;retweet;57772;3950;534;0,187265918
267;https://twitter.com/_krameel/statuses/1576214991958847488;_krameel;jaklingko cuma sampe jam  ya anjir stress gw balik gmn ;Twitter for iPhone;0;0;in;original;12548;659;46;0
268;https://twitter.com/kampretlordz/statuses/1576210251526782977;kampretlordz;katanya angkot bandung gak mau pakai sistem jaklingko karena setoran lebih menguntungkan apakah benar ;Twitter for Android;0;0;in;reply;3107;179;173;0
269;https://twitter.com/rizsawa/statuses/1576198551528673281;rizsawa;ada apa dengan driver jaklingko di hari ini jangankan ramah diajak ngobrol aja nggak bisa apakah honornya belum cair atau udah cair tapi cuma numpang lewat hmm ;Twitter for Android;0;0;in;original;51909;457;814;0
270;https://twitter.com/WarmanKarlina/statuses/1576197938497277952;WarmanKarlina;kalo ak ngirit pake jaklingko rp  ;Twitter for Android;0;0;in;reply;416;121;64;0
271;https://twitter.com/MaiBeNotNow/statuses/1576179897596538882;MaiBeNotNow;ya gaji supirnya kek jaklingko ;Twitter for Android;11;1;in;reply;8137;165;303;3,96039604
272;https://twitter.com/silent78490263/statuses/1576177400379215873;silent78490263;umkm ada jakpreneur okoce berubah jadi jaklingko semuanya sudah terialisasi loe kemana aja ;Twitter for Android;0;0;in;reply;1774;86;24;0
273;https://twitter.com/mixuematchaa/statuses/1576169019253886976;mixuematchaa;jaklingko gratis asal punya kartunya kalo gk tapcash si biasanya aku ;Twitter for iPhone;0;0;in;reply;6454;1405;5888;0
274;https://twitter.com/ihsani_fauzan/statuses/1576166312900190208;ihsani_fauzan;mayan tu kalo pake jaklingko saving  pas naik dr poris wkwk ;Twitter for Android;0;0;in;reply;8051;265;163;0
275;https://twitter.com/IntanPermtaa_/statuses/1576145768431263744;IntanPermtaa_;jaklingko angkot min mobi bukan bus ;Twitter for iPhone;0;0;in;reply;3062;118;471;0
276;https://twitter.com/tanyakanrl/statuses/1576144902983127041;tanyakanrl;naik angkot jaklingko bisa bayar pake tunai gak sih ;Twitter for Mac;0;0;in;original;461361;12844;461519;0
277;https://twitter.com/ggardenroses/statuses/1576144103150039040;ggardenroses;jaklingko ;Twitter for iPhone;0;0;in;reply;15158;878;1094;0
278;https://twitter.com/IntanPermtaa_/statuses/1576143663708901378;IntanPermtaa_;klo naik angkot jaklingko boleh makan nyemil gitu ga sih soalnya ganemuin ada larangan makanminum kaya di tj ;Twitter for iPhone;0;0;in;original;3062;118;471;0
279;https://twitter.com/1102s_k/statuses/1576135738420506626;1102s_k;min aku mau beli saldo jaklingko di pgc udah ada mesinnya tapi mesinnya masih mati blm beroperasi trs aku beli dimana dong ;Twitter for Android;0;0;in;original;41803;710;432;0
280;https://twitter.com/1102s_k/statuses/1576135275474202624;1102s_k;yoi liatin video liputan jaklingko bagus mba nya ngeluh langsung ke pak anies armada perlu ditambah karena pas jam sibuk angkotnya penuh apalagi bareng sama anak sekolah ;Twitter for Android;0;15;in;retweet;41803;710;432;3,472222222
281;https://twitter.com/cecechaca/statuses/1576129488500314112;cecechaca;biaya pp ke kampus berapa seminggu ad berapa kali ke kampus dikalikan saja kalau kurang dari nominal yg dikasih  artinya cukup kalau kurang coba cari alternatif transportasi seandainya kamu pakai ojol diganti kayak jaklingko gratis atau naik tjkrl lbh murah ;Twitter for Android;0;0;in;reply;9632;336;52;0
282;https://twitter.com/helkookiera/statuses/1576127542011916288;helkookiera;selamat pagii maaf sebelumnya saya ingin menginfokan bahwa kemarin kamis  sept  ada barang saya yg jatuh tertinggal di angkot jaklingko  saat saya mau turun barangnya berukuran kecil tapi itu penting sekali karna saya pakai setiap hari ;Twitter for Android;0;0;in;original;17566;680;48;0
283;https://twitter.com/helkookiera/statuses/1576126191584808960;helkookiera;selamat malam min maaf mau tanya untuk pengajuan kehilangan barang penting di jaklingko  bagimana ya min apa masih bisa ditemukan ;Twitter for Android;0;0;in;original;17566;680;48;0
284;https://twitter.com/binniebloo/statuses/1576089513247444993;binniebloo;anj jaklingko lama bet daaahhh ;Twitter for Android;0;0;in;original;21396;609;552;0
285;https://twitter.com/rapuenzl/statuses/1576053108492226561;rapuenzl;emang jadinya x jalan dianter gua ke pos jak lingko naek jaklingko kerumah temennya naek tj naek kereta kalo tmnlu atau siapapun mau tutorial mempersulit idup tanya ade gua  ;Twitter for Android;0;0;in;reply;2520;84;10;0
286;https://twitter.com/PT_Transjakarta/statuses/1576033940284243968;PT_Transjakarta;hai kak apabila ingin menggunakan layanan mikrotrans jaklingko silakan menggunakan kartu berlogo jaklingko saat ini dengan tarif rp  ;TweetDeck;0;0;in;reply;420083;23;478545;0
287;https://twitter.com/zzzathsu/statuses/1576025951594754048;zzzathsu;min mau tanya kalo kartu tapcash bisa buat mikrotrans gak ya dan kalo mau mendapatkan kartu jaklingko dmn ya lokasi saya di jatipadang ;Twitter for Android;0;0;in;reply;363;60;4;0
288;https://twitter.com/rererayendras/statuses/1576025059181088769;rererayendras;jalur sepeda menurutku sangat perlu tapi bersamaan dengan pengembangan transportasi umum terutama transjakarta jaklingko bagus mengembangkan transportasi umum yg layak tapi juga harus menambah kapasitas koridor utama transjakarta dgn pesat ;Twitter Web App;0;0;in;reply;8221;191;168;0
289;https://twitter.com/digyunyaa/statuses/1576021604190269440;digyunyaa;pagi ini dibikin lari dr salah naik krl lari pindah peron sampe jatner lari lagi ngejar krl manggarai trs salah gerbong pas turun lari lagi ngejar jaklingko ya allah ;Twitter for Android;0;0;in;original;116915;1257;834;0
290;https://twitter.com/sellaAKA/statuses/1576020507933016065;sellaAKA;mau tanya beli kartu jaklingko itu dmn si ;Twitter for iPhone;0;0;in;original;59429;295;1745;0
291;https://twitter.com/satriaLub/statuses/1576017832537575424;satriaLub;ga update lu ok oce ganti nama jakpreneur ok otrip ganti jaklingko ;Twitter for Android;6;0;in;reply;1311;775;123;4,87804878
292;https://twitter.com/Vaasupati/statuses/1576005479284645888;Vaasupati;rute alternatif  s  s turun di pondok pinang transit ke h lebak bulus  senen turun di kanisius menyeberang jalan ada halte samping shell gunakan jaklingko gondangdia  cikini  rupiah turun di tim ;Twitter for Android;0;0;in;reply;3904;189;56;0
293;https://twitter.com/anitamld/statuses/1576001952152190976;anitamld;emang tangerang ada jaklingko ;Twitter for Android;0;0;in;reply;6500;35;115;0
294;https://twitter.com/YeniI64127518/statuses/1575915869590286336;YeniI64127518;sebagai warga pendatang yg mencari nafkah djakarta bbm naik ada angkutan jaklingko yg free luar biasa sangat membantu meringankan beban ekonomi masyarakat menengah kebawah ;Twitter for Android;0;0;in;reply;1030;32;12;0
295;https://twitter.com/onmidnighte/statuses/1575908812569006081;onmidnighte;halte mana aja yang ada mesin buat beli jaklingko min ;Twitter for iPhone;0;0;in;original;32;3;0;0
